Unnamed: 0,xr_2,xr_3,xr_4,xr_5,xr_7,xr_10,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,12m,24m,36m,48m,60m,72m,84m,96m,108m,120m,RPI_0,W875RX1_0,DPCERA3M086SBEA_0,CMRMTSPLx_0,RETAILx_0,INDPRO_0,IPFPNSS_0,IPFINAL_0,IPCONGD_0,IPDCONGD_0,IPNCONGD_0,IPBUSEQ_0,IPMAT_0,IPDMAT_0,IPNMAT_0,IPMANSICS_0,IPB51222S_0,IPFUELS_0,NAPMPI_0,CUMFNS_0,HWI_0,HWIURATIO_0,CLF16OV_0,CE16OV_0,UNRATE_0,UEMPMEAN_0,UEMPLT5_0,UEMP5TO14_0,UEMP15OV_0,UEMP15T26_0,UEMP27OV_0,CLAIMSx_0,PAYEMS_0,USGOOD_0,CES1021000001_0,USCONS_0,MANEMP_0,MANEMP_0.1,NDMANEMP_0,SRVPRD_0,USTPU_0,USWTRADE_0,USTRADE_0,USFIRE_0,USGOVT_0,CES0600000007_0,AWOTMAN_0,AWHMAN_0,NAPMEI_0,HOUST_0,HOUSTNE_0,HOUSTMW_0,HOUSTS_0,HOUSTW_0,PERMIT_0,PERMITNE_0,PERMITMW_0,PERMITS_0,PERMITW_0,NAPM_0,NAPMNOI_0,NAPMSDI_0,NAPMII_0,ACOGNO_0,DGORDER_0,ANDENO_0,AMDMUO_0,BUSINV_0,ISRATIO_0,M1SL_0,M2SL_0,MABMM301USM189S_0,M2REAL_0,AMBSL_0,TOTRESNS_0,NONBORRES_0,BUSLOANS_0,REALLN_0,NONREVSL_0,CONSPI_0,S&P 500_0,S&P: indust_0,S&P div yield_0,S&P PE ratio_0,FEDFUNDS_0,CP3Mx_0,TB3MS_0,TB6MS_0,GS1_0,GS5_0,GS10_0,AAA_0,BAA_0,COMPAPFFx_0,TB3SMFFM_0,TB6SMFFM_0,T1YFFM_0,T5YFFM_0,T10YFFM_0,AAAFFM_0,BAAFFM_0,TWEXMMTH_0,EXSZUSx_0,EXJPUSx_0,EXUSUKx_0,EXCAUSx_0,PPIFGS_0,PPIFCG_0,PPIITM_0,PPICRM_0,OILPRICEx_0,PPICMM_0,NAPMPRI_0,CPIAUCSL_0,CPIAPPSL_0,CPITRNSL_0,CPIMEDSL_0,CUSR0000SAC_0,CUSR0000SAD_0,CUSR0000SAS_0,CPIULFSL_0,CUSR0000SA0L2_0,CUSR0000SA0L5_0,PCEPI_0,DDURRG3M086SBEA_0,DNDGRG3M086SBEA_0,DSERRG3M086SBEA_0,CES0600000008_0,CES2000000008_0,CES3000000008_0,UMCSENTx_0
198703,0.00022583,-0.005933658,-0.012734793,-0.022061732,-0.039768148,-0.072245705,0.06825083,0.07166505,0.07484411,0.07668305,0.07917711,0.08151935,0.07872111,0.08321023,0.08461291,0.061902626,0.065076726,0.067272832,0.069165652,0.070669131,0.072087127,0.073434588,0.074095403,0.075108161,0.076058636,0.002949474,0.003084804,0.018804371,-0.032078817,0.048627335,0.003935464,0.013950722,0.014681959,0.013191705,0.017992894,0.011277859,0.022470481,0.012227339,0.021373313,0.01035342,0.014822456,0.023062823,-0.003608092,57.3,0.01238025,-53,-0.007339169,0.002642807,0.003336439,0,-0.4,-0.016231727,-0.021171152,-0.031866007,-0.013793322,-0.047814409,0.009073296,0.003310107,0.001997284,-0.001925213,0.000391389,0.002604711,0.002604711,0.000885908,0.003738176,0.000929282,0.001873138,0.007015664,0.002460026,0.000768799,40.7,0,41.2,46.6,7.523481313,5.624017506,5.973809612,6.495265556,6.251903883,7.431891917,5.723585102,5.916202063,6.401917197,6.013715156,52.6,55.4,51.2,46.7,0.000493887,-0.000502623,0.009392736,0.003994278,0.006252812,0.00881063,-0.010214887,-0.008145949,0.004676646,-0.002682221,0.003450132,-0.046991164,-0.055194456,-0.021090642,-0.013263898,-1.52247,-0.000808076,0.060157483,0.071982881,-0.176088067,0.057162095,-0.33,0.21,0.16,0.15,0.18,0.15,0.17,0.02,-0.07,-0.05,-0.51,-0.51,-0.14,0.69,1.15,2.28,3.55,-0.015808616,-0.013733734,-0.009231295,0.014901047,-0.019743831,-0.001936946,-0.001983853,0.002985031,-0.017215516,-0.199975655,-0.009342077,62.5,-0.002428704,-0.001894798,-0.005994127,-1.56E-05,-0.003852789,-0.002808551,-1.15E-05,-0.002731435,-0.002776939,-0.002753999,-0.001192607,-0.002897598,-0.00267605,-0.000121273,0.000971345,0.006595079,0.001031455,31867
198704,0.006932648,0.007195996,0.005686107,0.001395813,-0.011305883,-0.03694212,0.07765824,0.0813894,0.08296207,0.08392537,0.08419128,0.08534086,0.089084,0.082452,0.09000165,0.06818368,0.072920962,0.075743775,0.077548347,0.078823752,0.07971834,0.080521557,0.081591862,0.081687432,0.082518854,0.002249824,0.00276821,0.001198157,0.035435303,0.006762212,-0.003152091,0.00141241,0.00090763,0.002248575,-0.004483149,0.004920529,-0.001054223,0.001379729,0.001505514,-0.001570902,0.00069459,0.009084105,0.017491497,57.6,-0.001900397,256,0.034401016,-0.001064673,-0.000125701,-0.1,0.3,0.006524341,-0.012185366,-0.03875156,-0.064538521,-0.016158341,-0.045462374,0.001608727,-0.002719349,0.001777252,-0.009269369,-0.00124987,-0.00124987,-0.000505561,0.003015417,0.00407408,0.000680504,0.001902847,0.00550797,0.003661061,40.4,0.1,40.9,48.3,7.480992163,5.693732139,5.899897354,6.431331082,6.196444128,7.440733707,5.758901774,5.765191103,6.43775165,6.09356977,55,61.6,51.9,46.5,-0.001419459,0.007251909,0.081501624,0.004468904,0.007268074,-0.000731261,0.003251741,0.001700154,-0.004024075,0.000973161,-0.013563827,0.045378547,0.044990286,0.006056149,0.004531807,-2.05126,-0.001398206,0.040465933,0.050554492,-0.110626101,0.035788162,0.03,0.11,0,0.01,0.07,0,0,-0.02,-0.04,0.03,-0.54,-0.53,-0.1,0.66,1.12,2.23,3.48,-0.009586041,-0.000779373,-0.012948613,0.041219821,-0.01100486,-0.001920304,-0.002934939,-0.007046831,-0.006707516,0.08327708,0.033054922,62.7,-1.75E-05,-3.05E-05,-0.005839322,0.000767327,-0.001908153,0.005614479,-0.000854248,-0.001802533,-0.000926048,-0.001817273,-0.000854545,0.001417233,-0.006407455,0.001088799,0.003879733,0.014114573,-4.26E-06,31897
198705,0.005566623,0.00419293,0.00132811,-0.003414452,-0.017733528,-0.041288959,0.08144419,0.08433069,0.08452516,0.08676407,0.08418809,0.088219,0.09261261,0.08891397,0.09012747,0.070754169,0.076099178,0.078843016,0.080263553,0.081563656,0.082001061,0.082889339,0.084104747,0.084639105,0.085187942,-0.000728778,-0.000568396,0.004732486,0.00095926,0.008156993,-0.003951013,0.003807248,0.001912527,-0.001104398,-0.005956249,0.000801641,0.008601625,0.009779174,0.009098186,0.012454877,0.006009,0.016483778,0.013590851,59.3,0.003321141,190,0.024385834,0.000947363,0.004184538,-0.3,0,-0.073585132,-0.09196474,0.012121361,0.081262964,-0.052008006,0.008961972,0.003092978,0.001678322,0.004134678,0.00453605,0.000728522,0.000728522,0.001766785,0.003551895,0.00055417,0.000850413,0.003634297,0.00563811,0.003473759,40.2,-0.3,40.5,51.3,7.437795122,5.634789603,5.723585102,6.530877628,6.056784013,7.378383713,5.659482216,5.697093487,6.403574198,6.021023349,55.5,59.8,52.8,45.9,-0.01718341,0.013120945,0.055898484,0.010401739,0.000217955,0.002192182,0.011788319,0.003172621,-0.004500385,0.00191397,0.014546392,0.038525824,0.033075252,-0.000222134,0.000244541,-2.01241,-0.001166356,-0.011000455,0.002089241,0.052278267,-0.017114893,0.24,0.29,0.05,0.3,0.47,0.78,0.77,0.49,0.43,0.08,-0.73,-0.47,0.13,1.2,1.65,2.48,3.67,-0.025320435,-0.028469798,-0.058009316,0.024197731,-0.000151596,0.004767811,0.005824309,0.002994507,0.01853837,-0.013845264,-0.016583805,65.6,0.000278669,-3.02E-05,0.001911033,0.001534379,-1.41E-05,0.001844788,0.002513552,0.002658322,-1.31E-05,0.001784837,0.001081206,0.000892795,9.23E-06,0.001576351,-0.003879733,-0.01243554,-0.002061856,31928
198706,0.003906531,0.004729897,0.005208077,0.0043289,2.99E-05,-0.009660675,0.07849132,0.08360208,0.08444292,0.08599606,0.08573144,0.08959119,0.09205155,0.08795775,0.09075905,0.068416275,0.073453798,0.076836558,0.07873815,0.080189731,0.081113349,0.082324468,0.083540354,0.084031175,0.084703962,0.005992731,0.005272124,0.000595715,-0.002875094,-0.000180895,0.004705891,0.007841825,0.006914395,0.007601168,0.007343448,0.0076985,0.008388295,0.004169256,0.004482042,0.006684873,0.006853826,-0.002086565,0.005048726,60.6,0.004133175,-38,0.020342353,0.005498744,0.005457429,0,0,0.063484036,-0.052425797,0.012452268,-0.021697104,0.045653014,-0.015736556,0.001209791,-0.000404008,0.004411123,-0.003995211,0.000262971,0.000262971,0.000637796,0.001729103,-0.000187108,0.001730703,0.000768555,0.002588111,-0.000176082,40.5,0.3,41,50.9,7.390181428,5.683579767,5.755742214,6.445719819,5.940171253,7.313220387,5.587248658,5.627621114,6.356107661,5.937536205,57.2,63.4,54,47.5,0.019024725,0.008016287,-0.023709885,0.009657512,0.004987843,-0.005856532,-0.010907716,-0.004522101,0.000942913,-0.001384964,0.002969017,-0.058798729,-0.052090518,0.001180251,-0.002334319,2.81363,0.000332407,-0.000691563,0.002084885,0.022762754,-0.002792644,0.48,0.48,0.02,0.15,0.5,0.69,0.59,0.48,0.47,0.08,-1.19,-0.8,0.15,1.41,1.76,2.48,3.66,-0.006325799,-0.017125553,-0.017077276,0.02140838,0.01646468,-0.004774184,-0.005831857,0.000976651,-0.007902582,0.022278729,0.048129603,67.6,-0.001198952,-0.000936069,-0.003847078,-0.00158549,-0.000946402,-0.003731319,-0.001696181,-0.002679693,-0.000912718,-0.001804159,-0.001193157,-0.00149903,-0.000876666,-0.001240054,0.002899954,0.004951861,0.002057614,31958
198707,0.001568898,0.00110242,0.000214244,0.000283609,-0.001698126,-0.009800101,0.08008832,0.08586829,0.08541253,0.08917049,0.09007499,0.09224245,0.09303117,0.09430417,0.09380461,0.068663777,0.07437605,0.078206796,0.080008231,0.081840683,0.083213067,0.084502979,0.085569002,0.086539576,0.08726608,-0.000947746,0.000657065,0.004182911,-0.001670038,0.013725437,0.001561281,0.003617886,0.003346128,0.002795684,-0.009720424,0.00764086,0.006392982,0.007493912,0.006379947,0.005123013,0.004223961,0.015380941,0.009996391,60.1,0.00152846,129,0.014418649,-0.003974787,-0.001691114,-0.2,-0.1,-0.082110136,-0.00189036,-0.022137574,-0.004997512,-0.038055636,-0.026790734,0.001140273,0.000565382,0.000733299,0.002599222,0.000210228,0.000210228,0.000127445,0.001325226,0.000934667,-0.00034632,0.00082352,0.001367677,0.001644351,40.3,-0.1,41,51.4,7.371489295,5.587248658,5.669880923,6.406879986,6.056784013,7.327780538,5.605802066,5.590986981,6.37502482,5.978885765,57.4,61.2,56.8,52.4,0.006377909,-0.009510392,-0.064910138,0.000383182,0.002346416,-0.01404829,-0.012259418,0.000738753,0.002817134,-0.003023107,-0.017176505,0.027094848,0.031157653,0.001743878,0.004502893,0.25396,-0.001054835,0.041665637,0.039380909,-0.099514844,0.041257122,-0.12,-0.01,0.01,-0.06,-0.2,-0.24,-0.21,-0.01,0.01,0.19,-1.06,-0.74,0.07,1.29,1.67,2.59,3.79,0.015635976,0.025513301,0.028563998,-0.022942076,-0.001791179,0.00189663,0.002893423,0.000962075,-0.006521233,-0.009190356,-0.045627034,72.6,0.000283459,-0.004543397,0.005724289,0.00151808,0.001850905,0.000921206,-1.12E-05,0.000875175,0.001786431,0.001772185,0.001245774,0.00087701,0.002680623,0.000719053,-0.000971313,0.000809825,-0.001030392,31989
198708,0.001636965,0.002138971,0.001636505,0.000633219,0.006747742,0.011010609,0.08384831,0.0891643,0.08733354,0.09077571,0.09369016,0.09737642,0.09818116,0.09452984,0.09711177,0.071847349,0.07784783,0.081619987,0.083048376,0.084593842,0.086109895,0.087719399,0.089027119,0.089638533,0.090385856,0.0033909,0.003705091,0.004846702,0.004978221,0.00657307,0.007733991,0.006771205,0.006988766,0.006643194,-0.00199627,0.00993081,0.008583792,0.006638553,0.005715484,0.015637409,0.007626544,0.007898266,0.01063411,62.5,0.005057452,-14,0.013165727,0.003633042,0.004178081,-0.1,-0.8,0.026548817,0.012691122,-0.074744521,-0.054568349,-0.094175535,-0.009353147,0.002981476,0.00298243,0.003073998,-0.000199621,0.003672039,0.003672039,0.006982825,0.002981169,-0.001309023,0.001728609,0.003342927,0.002876828,0.003806851,40.4,0.1,41,46.6,7.384610383,5.66296048,5.509388337,6.459904454,6.079933195,7.323830566,5.631211782,5.583496309,6.315358002,6.035481433,57.5,64,58.9,44.7,-0.004441453,-0.000349199,0.033501646,0.001537601,0.002796466,0.008157257,0.010006964,0.00144134,-0.003194135,0.002732951,0.006139726,-0.006875649,-0.008700043,-0.007148541,-0.004008614,1.90017,0.000114427,0.02845654,0.03595893,-0.064257438,0.0303908,-0.15,-0.27,0.02,-0.23,-0.12,-0.01,0.05,0.1,0.09,0.07,-0.89,-0.82,0.1,1.43,1.87,2.84,4.03,0.015805298,0.018391323,0.038970701,-0.012230679,-0.009381284,-0.000953713,-0.00193608,-0.001015886,0.004138007,0.032470207,0.035148103,74.3,-0.001184775,0,0.000900372,-0.001568093,-0.001871693,0.000913547,-0.000842021,-0.000891563,-0.001805788,-0.002678151,-0.001469772,-0.000617126,-0.003011468,-0.001041634,-0.003857282,-0.009044378,-0.001027221,32020
198709,0.009850852,0.020589141,0.031616856,0.040016067,0.064396681,0.097298692,0.0904574,0.09580714,0.09497255,0.0959552,0.101616843,0.101264697,0.102267199,0.101355064,0.101652872,0.078330695,0.084394048,0.088198411,0.089891946,0.091104597,0.092856638,0.09405779,0.095083966,0.095780754,0.096367966,0.005267532,0.006538003,0.007620592,0.008635182,0.01850342,0.003065136,0.007399183,0.008374707,0.005110464,0.009391107,0.003479669,0.014153836,0.007626525,0.011218165,-0.00242058,0.005418246,0.033760264,-0.009217551,64.2,0.003039497,10,0.012932812,0.002913585,0.00313541,0,0.3,0.009112396,0.013454158,-0.01213415,-0.149224561,0.106399477,0.019695139,0.001526539,0,0.006265046,-0.0001997,-0.000261732,-0.000261732,-0.003672517,0.002017199,0.002980628,0.000345006,-0.001259618,0.003475111,0.002873987,40.4,0,41,52.4,7.366445148,5.513428746,5.613128106,6.452048954,6.054439346,7.320526962,5.556828062,5.529429088,6.393590754,5.996452089,59.3,62.7,60.3,49.3,0.010140791,0.011234461,-0.068060328,0.00269303,0.001820098,-0.001478197,0.003065902,0.002829415,-0.001264165,-1.13E-06,0.00546751,-0.011887437,-0.012070525,0.003062222,-0.001711957,2.19867,-0.000186029,0.060377992,0.060234986,-0.147696509,0.057532919,0.15,0.06,0.35,0.39,0.35,0.31,0.31,0.25,0.19,-0.02,-0.69,-0.58,0.3,1.59,2.03,2.94,4.07,-0.004519782,-6.51E-05,-0.019888556,-0.00585927,-0.000452523,-3.58E-06,-3.70E-06,-2.41E-05,-0.002202797,-0.115801701,-0.017679359,77.4,0.002332311,0.006326275,-0.000994716,-2.11E-05,0.001837303,-0.000931419,0.002478254,0.002621161,0.001773757,0.003533548,0.001635301,-0.000118028,0.003173773,0.001462424,0.006743287,0.008226405,0.006141268,32050
198710,0.00371214,0.009118377,0.01865379,0.026133529,0.046770598,0.055392728,0.08290727,0.08801149,0.09179826,0.09013909,0.09533582,0.09964679,0.09213521,0.09033412,0.0928601,0.069688959,0.076298113,0.080202571,0.083101494,0.084509013,0.08631348,0.088218239,0.08870786,0.088888556,0.08928571,0.000882139,0.001314567,-0.00471928,-0.004419215,-0.013268228,0.001525553,0.003570575,0.003107332,-0.002627507,0.009583621,-0.007295899,0.015654098,0.004126327,0.005683719,0.005963373,0.006954265,-0.066143589,0.016614842,65.5,0.004803332,224,0.031485108,-0.00367251,-0.002736295,-0.1,-0.1,0.010269267,-0.116171432,0.01892801,0.110384728,-0.056718708,-0.049904114,0.001289768,0.001084403,0.007380107,-0.006612588,0.002923673,0.002923673,0.002660755,0.001355792,0.001486713,0.00017225,0.003827442,-0.000301796,-0.000351927,40.1,-0.2,40.4,54.5,7.419979924,5.497168225,5.730099783,6.533788838,6.061456919,7.322510434,5.513428746,5.648974238,6.357842267,6.003887067,60,62.1,61.5,49.2,0.009538546,0.023506228,0.091724561,0.006240316,0.006546454,-0.002962965,-0.004004971,-0.000720845,0.000971669,0.001598044,-0.005313515,0.035915745,0.027512863,0.011677979,2.00E-05,3.09157,-0.000422072,-0.033022596,-0.032746522,0.102434706,-0.037936537,0.49,0.66,0.36,0.49,0.64,0.62,0.66,0.51,0.51,0.15,-0.82,-0.58,0.45,1.72,2.2,2.96,4.09,-0.021226476,-0.022045443,-0.027826627,0.027743596,-0.007724385,0.000938496,0.000953712,-0.002943552,-0.014565005,0.014354261,0.013083564,77.3,-0.002931327,-0.000935426,-0.003777953,0.000737524,-0.001857784,-0.002758622,-0.000848014,-0.001769717,-0.001792839,-0.002665409,-0.000578719,0.000778392,-0.003010257,0.000123167,-0.001936946,-0.004114215,-0.001052199,32081
198711,-0.002341126,-0.004118088,0.000541846,0.004437182,0.019630734,0.031990629,0.08312308,0.08656686,0.09118262,0.09197282,0.09652049,0.100146537,0.09554491,0.09363773,0.09532925,0.070448545,0.076785811,0.08004616,0.082830274,0.084658782,0.086635734,0.088565849,0.089438231,0.089904842,0.090447283,0.006589235,0.007236869,-0.000611295,0.010960779,-0.003417836,0.006092936,0.013983081,0.016071803,0.016924658,0.031261835,0.011363732,0.019964478,0.012689767,0.025385414,0.001551719,0.014297591,0.032097617,0.006053873,63.2,0.012397984,-33,0.010813239,0.004162822,0.003673237,0.1,-0.2,-0.000929224,0.09333194,-0.08757972,-0.128984148,-0.052804144,-0.031983046,0.005347216,0.004326237,0.008899154,0.008202507,0.003280313,0.003280313,0.002276465,0.005675216,0.002955303,0.001890522,0.003759505,0.001055887,0.010967325,40.5,0.4,41.1,54.6,7.321849714,5.505331536,5.472270674,6.421622268,6.025865974,7.277247727,5.497168225,5.631211782,6.317164687,5.913503006,60.7,65.3,62.2,50.7,-0.010390048,-0.007825912,0.042706364,0.004497395,0.000736622,0.005179442,0.012167782,0.000980798,0.001720517,0.002331149,0.010708482,-0.003989858,0.002983305,-0.009770134,0.001089449,1.39632,-0.000204859,-0.128746588,-0.142275165,0.391204946,-0.133341475,0.07,0.52,-0.27,0.05,-0.08,0.14,0.1,0.34,0.31,0.6,-1.16,-0.6,0.3,1.79,2.23,3.23,4.33,-0.003265395,-0.005939488,0.000202365,0.010524503,-0.004342699,-0.004713871,-0.003832338,0.002910238,0.00310931,0.053948702,0.018858836,78.1,0.002030941,0.000861963,-0.00187529,-0.001537599,-0.000924614,0.000917852,-0.000837644,-1.22E-05,-0.000892433,0.000870604,-0.000198478,-0.001119517,0.000275708,-0.000201935,-0.001920304,0.003286097,-0.006104814,32111
198712,-0.007003039,-0.012406203,-0.014374982,-0.014386299,-0.004883256,0.007817431,0.08187502,0.08523517,0.08846146,0.08876361,0.09433874,0.09706668,0.09289385,0.09340606,0.09401945,0.071560291,0.076717654,0.079556827,0.081782986,0.083179112,0.085039049,0.086757283,0.087524353,0.088177876,0.088762033,0.004870241,0.005874237,0.001176977,-0.001153391,0.003778139,0.003780723,0.001313489,0.001902369,0.000344422,-0.001516973,0.001056453,0.006371242,0.009213092,0.010333678,0.009579571,0.005389256,-0.024604416,0.011047857,61.9,0.003764825,62,-0.003551815,0.002116385,0.002761519,-0.1,-0.2,-0.000619963,-0.03746836,0.02858138,0.08971943,-0.024275598,0.022250609,0.002657435,0.003943835,-0.004009169,0.006718065,0.003578935,0.003578935,-0.008490199,0.002243461,0.004961877,0.003934656,-0.001087784,0.002255131,0.002438318,40.4,-0.1,41.2,53.7,7.400620577,5.545177444,5.713732806,6.466144724,6.075346031,7.284134806,5.598421959,5.587248658,6.295266001,5.934894196,58.8,59.3,64.9,51.2,-0.005329455,0.007143677,0.069696,0.008055859,0.005637354,0.005152753,-0.017838372,-0.005997309,0.000739528,-0.004908748,-0.011685469,-0.020102469,-0.013582935,-0.004199124,-0.001418597,3.35987,-0.000427859,-0.134245423,-0.142815191,0.467016271,-0.140623579,-0.6,-0.72,-0.44,-0.5,-0.63,-0.73,-0.66,-0.51,-0.39,0.48,-1,-0.5,0.27,1.66,2.17,3.32,4.54,-0.041028635,-0.077563632,-0.056865735,0.066004053,0.005330503,0.001885015,-9.17E-07,-0.000989237,-0.005248209,-0.064240018,-0.026312917,79.2,-0.00088217,-3.89E-05,0.001864799,0.000737901,0.000911965,0.001830661,-1.08E-05,-1.21E-05,0.001763647,-0.00088682,-0.001279731,-0.001317585,-0.000614381,-0.001512944,0.003815883,0.006519252,0.004059887,32142
198801,-0.013457036,-0.024774045,-0.03261255,-0.038052519,-0.033870438,-0.030396057,0.07540239,0.07842658,0.08143822,0.0823294,0.08972437,0.09136725,0.08820671,0.08680992,0.08845955,0.067266679,0.071334534,0.073698551,0.075633468,0.076972654,0.07909794,0.080850699,0.081770201,0.08233017,0.082943108,0.011251606,0.012426384,0.007616767,-0.002774652,0.012400851,0.001501502,0.005273202,0.005599859,0.002167516,-0.008132505,0.006112621,0.011696751,0.005788075,0.009977602,0.008369436,0.006499144,-8.84E-05,0.008685439,65.1,0.005145943,63,0.027999657,0.00106085,0.002112231,-0.1,0.2,0.003412443,-0.030525262,-0.023725251,-0.007816902,-0.039263495,0.038374013,0.003152533,0.00384593,-0.001292083,0.010774911,0.002066543,0.002066543,0.001754606,0.002928859,-0.000366367,0.00341239,-0.000217132,0.000300345,0.004059624,40.5,0,41.1,59.1,7.225481473,5.429345629,5.624017506,6.311734809,5.762051383,7.204149292,5.537334267,5.446737372,6.171700597,5.940171253,61,61.5,62.7,50.8,0.012121253,-0.003830619,-0.084521524,0.001399358,0.003654372,0,0.000634865,0.002039418,0.001405778,0.002985961,0.002653159,0.013069221,0.004829891,0.005722342,0.001702499,3.58096,7.01E-06,-0.016461277,-0.008605288,0.080091456,-0.02557851,0.08,0.44,0.08,0.17,0.21,0.1,0.13,0.1,0.06,0.84,-1,-0.41,0.4,1.68,2.22,3.34,4.52,-0.031036204,-0.038413806,-0.054296614,0.029634264,-0.007011689,-0.001888575,-0.000961073,-0.000977864,0.005228451,-0.045045613,0.019243844,80.2,-0.00174148,-0.008872355,-0.003732216,-0.000769135,-0.002748513,-0.004580015,-1.07E-05,-0.00173911,-0.002654474,-0.00087987,-4.09E-05,-0.002280795,-0.001099097,0.000913722,-0.005726114,-0.01714663,-0.00101985,32173
198802,-0.018765301,-0.035269257,-0.047995522,-0.057605499,-0.061537909,-0.063757257,0.07440593,0.07745856,0.07989795,0.081874,0.08694289,0.09105907,0.08871789,0.08775938,0.08938102,0.065864015,0.070134973,0.072576169,0.074406613,0.07590009,0.077740557,0.079643201,0.080777537,0.081553297,0.082336069,-0.000827898,-0.004115141,0.008539036,0.008437756,0.00337062,0.001495887,0.002580425,0.004371264,0.00382865,-0.004995749,0.007148759,0.001124886,-0.003619679,-0.002571572,-0.011838011,-0.002328594,0.056822852,0.000567306,59.3,-0.003400773,-220,-0.021358974,0.0037454,0.003379078,0,0.2,-0.044325078,0.139673568,-0.032920112,-0.061255426,-0.005577259,0.051512878,0.001032325,-0.001545259,-0.005329505,-0.009809771,0.001289358,0.001289358,0.001628563,0.001861984,0.001461989,0.003229922,0.008319875,0.00059979,-0.003886203,40.3,0,41.1,51.2,7.227662499,5.673323267,5.407171771,6.150602768,5.976350909,7.126087273,5.541263545,5.398162702,6.045005314,5.846438775,57.5,60.3,62,50.7,-0.000431956,0.008333565,-0.045003176,0.005214295,0.000893876,-0.00736923,0.013258149,0.006652375,-0.003994854,0.003018293,0.004068409,-0.006654353,-0.011487602,-0.001166889,-0.003769923,-1.22623,-0.001986538,0.038661987,0.038119029,-0.120004854,0.023366217,0.06,-0.74,0.04,-0.11,-0.18,-0.27,-0.32,-0.23,-0.22,0.04,-1.02,-0.58,0.16,1.35,1.84,3.05,4.24,-0.002043134,0.012103248,-0.004348902,-0.015373474,-0.016969169,0.007543632,0.006710962,-8.35E-06,-0.00529826,0.088220121,-0.044292767,78.7,0.001724118,0.007085142,-0.000935013,0.002966601,0.001828154,-3.36E-06,-1.06E-05,0.000859453,0.000879892,0.000868409,0.002023613,0.000250741,0.003041821,0.002025163,0.006656272,0.027644446,-4.09E-06,32202
198803,-0.018053237,-0.031685749,-0.039372567,-0.044166633,-0.033869636,-0.019857656,0.07782453,0.08164525,0.08600998,0.08623686,0.09216602,0.09530401,0.09196241,0.09175538,0.0930144,0.068024996,0.072924765,0.075831593,0.07837619,0.079948324,0.081984606,0.083887379,0.084896758,0.085658827,0.086394385,0.004496824,0.005159666,0.000934413,-0.002285252,0.006729829,0.001489204,0.005145298,0.004225641,0.004614888,-0.000778977,0.006613347,0.007969275,0.004828479,0.000318365,0.005954395,0.003198355,0.022351174,0.01533946,58.6,0.002380673,-116,-0.018405795,0.001426669,0.00245036,-0.1,0,-0.001619958,-0.053551814,0.004031102,0.002380954,0.005577259,-0.051512878,0.005103253,0.005065707,-0.001156069,0.020929859,0.001030397,0.001030397,0.001499813,0.005115295,0.002003096,0.002714166,0.005941088,-0.000598892,0.003933597,40.4,-0.1,40.9,52.5,7.309212366,5.717027701,5.541263545,6.361302478,5.874930731,7.271008538,5.513428746,5.545177444,6.342121419,5.902633333,56.2,57,61.2,48.1,0.006599988,-0.011720535,0.031331999,0.000326661,0.003286349,-0.000739919,-0.009675567,-0.00078039,0.001201552,0.002335134,-0.006449121,-0.049585076,-0.03300894,-0.001450608,-0.002652509,2.1242,0.000127969,0.029888186,0.031123481,-0.086030746,0.013723008,-0.25,-0.29,-0.15,-0.32,-0.35,-0.47,-0.46,-0.48,-0.45,0,-0.92,-0.65,0.06,1.13,1.63,2.82,4.04,0.011073559,0.032871267,0.011533627,-0.023995982,-0.013549175,-0.006595349,-0.006705452,-8.31E-06,0.017963284,-0.01857854,-0.043398994,81.2,-0.001733082,-0.01419158,0.001867414,-0.000784215,-0.001828154,0.003669726,0.000799469,-0.000866904,-0.000882221,-0.000876016,-0.002386533,0.001247968,-0.006066855,-0.001689603,-0.007600971,-0.029174265,-0.00101163,32233
